term,date,datetime,minute,count
dortmund,04-23,2013-04-23 20:39:00,114,1483
dortmund,04-23,2013-04-23 20:40:00,115,1485
dortmund,04-23,2013-04-23 20:41:00,116,1426
dortmund,04-23,2013-04-23 20:42:00,117,1344
dortmund,04-23,2013-04-23 20:43:00,118,1209
dortmund,04-23,2013-04-23 20:44:00,119,1103
dortmund,04-23,2013-04-23 20:45:00,120,1040
dortmund,04-23,2013-04-23 20:46:00,121,1037
dortmund,04-23,2013-04-23 20:47:00,122,1054
dortmund,04-23,2013-04-23 20:48:00,123,1009
dortmund,04-23,2013-04-23 20:49:00,124,1024
dortmund,04-23,2013-04-23 20:50:00,125,887
dortmund,04-23,2013-04-23 20:51:00,126,761
dortmund,04-23,2013-04-23 20:52:00,127,782
dortmund,04-23,2013-04-23 20:53:00,128,715
dortmund,04-23,2013-04-23 20:54:00,129,678
dortmund,04-23,2013-04-23 20:55:00,130,739
dortmund,04-23,2013-04-23 20:56:00,131,767
dortmund,04-23,2013-04-23 20:57:00,132,718
dortmund,04-23,2013-04-23 20:58:00,133,670
dortmund,04-23,2013-04-23 20:59:00,134,655
dortmund,04-23,2013-04-23 21:00:00,135,628
dortmund,04-23,2013-04-23 21:01:00,136,554
dortmund,04-23,2013-04-23 21:02:00,137,602
dortmund,04-23,2013-04-23 21:03:00,138,527
dortmund,04-23,2013-04-23 21:04:00,139,534
dortmund,04-23,2013-04-23 21:05:00,140,509
dortmund,04-23,2013-04-23 21:06:00,141,460
dortmund,04-23,2013-04-23 21:07:00,142,414
dortmund,04-23,2013-04-23 21:08:00,143,410
dortmund,04-23,2013-04-23 21:09:00,144,392
dortmund,04-23,2013-04-23 21:10:00,145,390
dortmund,04-23,2013-04-23 21:11:00,146,417
dortmund,04-23,2013-04-23 21:12:00,147,382
dortmund,04-23,2013-04-23 21:13:00,148,340
dortmund,04-23,2013-04-23 21:14:00,149,326
dortmund,04-23,2013-04-23 21:15:00,150,307
realmadrid,04-23,2013-04-23 18:15:00,-30,360
realmadrid,04-23,2013-04-23 18:16:00,-29,336
realmadrid,04-23,2013-04-23 18:17:00,-28,388
realmadrid,04-23,2013-04-23 18:18:00,-27,380
realmadrid,04-23,2013-04-23 18:19:00,-26,398
realmadrid,04-23,2013-04-23 18:20:00,-25,397
realmadrid,04-23,2013-04-23 18:21:00,-24,362
realmadrid,04-23,2013-04-23 18:22:00,-23,339
realmadrid,04-23,2013-04-23 18:23:00,-22,385
realmadrid,04-23,2013-04-23 18:24:00,-21,379
realmadrid,04-23,2013-04-23 18:25:00,-20,364
realmadrid,04-23,2013-04-23 18:26:00,-19,384
realmadrid,04-23,2013-04-23 18:27:00,-18,477
realmadrid,04-23,2013-04-23 18:28:00,-17,460
realmadrid,04-23,2013-04-23 18:29:00,-16,441
realmadrid,04-23,2013-04-23 18:30:00,-15,425
realmadrid,04-23,2013-04-23 18:31:00,-14,463
realmadrid,04-23,2013-04-23 18:32:00,-13,532
realmadrid,04-23,2013-04-23 18:33:00,-12,438
realmadrid,04-23,2013-04-23 18:34:00,-11,520
realmadrid,04-23,2013-04-23 18:35:00,-10,673
realmadrid,04-23,2013-04-23 18:36:00,-9,672
realmadrid,04-23,2013-04-23 18:37:00,-8,561
realmadrid,04-23,2013-04-23 18:38:00,-7,537
realmadrid,04-23,2013-04-23 18:39:00,-6,559
realmadrid,04-23,2013-04-23 18:40:00,-5,580
realmadrid,04-23,2013-04-23 18:41:00,-4,555
realmadrid,04-23,2013-04-23 18:42:00,-3,616
realmadrid,04-23,2013-04-23 18:43:00,-2,559
realmadrid,04-23,2013-04-23 18:44:00,-1,625
realmadrid,04-23,2013-04-23 18:45:00,0,666
realmadrid,04-23,2013-04-23 18:46:00,1,548
realmadrid,04-23,2013-04-23 18:47:00,2,512
realmadrid,04-23,2013-04-23 18:48:00,3,531
realmadrid,04-23,2013-04-23 18:49:00,4,519
realmadrid,04-23,2013-04-23 18:50:00,5,454
realmadrid,04-23,2013-04-23 18:51:00,6,478
realmadrid,04-23,2013-04-23 18:52:00,7,461
realmadrid,04-23,2013-04-23 18:53:00,8,630
realmadrid,04-23,2013-04-23 18:54:00,9,439
realmadrid,04-23,2013-04-23 18:55:00,10,441
realmadrid,04-23,2013-04-23 18:56:00,11,461
realmadrid,04-23,2013-04-23 18:57:00,12,400
realmadrid,04-23,2013-04-23 18:58:00,13,442
realmadrid,04-23,2013-04-23 18:59:00,14,399
realmadrid,04-23,2013-04-23 19:00:00,15,388
realmadrid,04-23,2013-04-23 19:01:00,16,548
realmadrid,04-23,2013-04-23 19:02:00,17,682
realmadrid,04-23,2013-04-23 19:03:00,18,615
realmadrid,04-23,2013-04-23 19:04:00,19,642
realmadrid,04-23,2013-04-23 19:05:00,20,554
realmadrid,04-23,2013-04-23 19:06:00,21,494
realmadrid,04-23,2013-04-23 19:07:00,22,418
realmadrid,04-23,2013-04-23 19:08:00,23,457
realmadrid,04-23,2013-04-23 19:09:00,24,419
realmadrid,04-23,2013-04-23 19:10:00,25,895
realmadrid,04-23,2013-04-23 19:11:00,26,1075
realmadrid,04-23,2013-04-23 19:12:00,27,997
realmadrid,04-23,2013-04-23 19:13:00,28,950
realmadrid,04-23,2013-04-23 19:14:00,29,919
realmadrid,04-23,2013-04-23 19:15:00,30,1032
realmadrid,04-23,2013-04-23 19:16:00,31,836
realmadrid,04-23,2013-04-23 19:17:00,32,1040
realmadrid,04-23,2013-04-23 19:18:00,33,1456
realmadrid,04-23,2013-04-23 19:19:00,34,1194
realmadrid,04-23,2013-04-23 19:20:00,35,1072
realmadrid,04-23,2013-04-23 19:21:00,36,907
realmadrid,04-23,2013-04-23 19:22:00,37,1031
realmadrid,04-23,2013-04-23 19:23:00,38,859
realmadrid,04-23,2013-04-23 19:24:00,39,894
realmadrid,04-23,2013-04-23 19:25:00,40,803
realmadrid,04-23,2013-04-23 19:26:00,41,785
realmadrid,04-23,2013-04-23 19:27:00,42,750
realmadrid,04-23,2013-04-23 19:28:00,43,669
realmadrid,04-23,2013-04-23 19:29:00,44,693
realmadrid,04-23,2013-04-23 19:30:00,45,689
realmadrid,04-23,2013-04-23 19:31:00,46,812
realmadrid,04-23,2013-04-23 19:32:00,47,919
realmadrid,04-23,2013-04-23 19:33:00,48,900
realmadrid,04-23,2013-04-23 19:34:00,49,901
realmadrid,04-23,2013-04-23 19:35:00,50,929
realmadrid,04-23,2013-04-23 19:36:00,51,914
realmadrid,04-23,2013-04-23 19:37:00,52,840
realmadrid,04-23,2013-04-23 19:38:00,53,999
realmadrid,04-23,2013-04-23 19:39:00,54,1096
realmadrid,04-23,2013-04-23 19:40:00,55,1061
realmadrid,04-23,2013-04-23 19:41:00,56,1001
realmadrid,04-23,2013-04-23 19:42:00,57,992
realmadrid,04-23,2013-04-23 19:43:00,58,962
realmadrid,04-23,2013-04-23 19:44:00,59,899
realmadrid,04-23,2013-04-23 19:45:00,60,913
realmadrid,04-23,2013-04-23 19:46:00,61,764
realmadrid,04-23,2013-04-23 19:47:00,62,690
realmadrid,04-23,2013-04-23 19:48:00,63,579
realmadrid,04-23,2013-04-23 19:49:00,64,528
realmadrid,04-23,2013-04-23 19:50:00,65,1357
realmadrid,04-23,2013-04-23 19:51:00,66,1463
realmadrid,04-23,2013-04-23 19:52:00,67,1457
realmadrid,04-23,2013-04-23 19:53:00,68,1675
realmadrid,04-23,2013-04-23 19:54:00,69,1414
realmadrid,04-23,2013-04-23 19:55:00,70,1560
realmadrid,04-23,2013-04-23 19:56:00,71,1616
realmadrid,04-23,2013-04-23 19:57:00,72,1418
realmadrid,04-23,2013-04-23 19:58:00,73,1431
realmadrid,04-23,2013-04-23 19:59:00,74,1219
realmadrid,04-23,2013-04-23 20:00:00,75,1207
realmadrid,04-23,2013-04-23 20:01:00,76,1133
realmadrid,04-23,2013-04-23 20:02:00,77,1184
realmadrid,04-23,2013-04-23 20:03:00,78,1083
realmadrid,04-23,2013-04-23 20:04:00,79,1147
realmadrid,04-23,2013-04-23 20:05:00,80,1011
realmadrid,04-23,2013-04-23 20:06:00,81,928
realmadrid,04-23,2013-04-23 20:07:00,82,872
realmadrid,04-23,2013-04-23 20:08:00,83,927
realmadrid,04-23,2013-04-23 20:09:00,84,799
realmadrid,04-23,2013-04-23 20:10:00,85,908
realmadrid,04-23,2013-04-23 20:11:00,86,887
realmadrid,04-23,2013-04-23 20:12:00,87,762
realmadrid,04-23,2013-04-23 20:13:00,88,1468
realmadrid,04-23,2013-04-23 20:14:00,89,2645
realmadrid,04-23,2013-04-23 20:15:00,90,3014
realmadrid,04-23,2013-04-23 20:16:00,91,2836
realmadrid,04-23,2013-04-23 20:17:00,92,3140
realmadrid,04-23,2013-04-23 20:18:00,93,3057
realmadrid,04-23,2013-04-23 20:19:00,94,2790
realmadrid,04-23,2013-04-23 20:20:00,95,2553
realmadrid,04-23,2013-04-23 20:21:00,96,2870
realmadrid,04-23,2013-04-23 20:22:00,97,4026
realmadrid,04-23,2013-04-23 20:23:00,98,6255
realmadrid,04-23,2013-04-23 20:24:00,99,6719
realmadrid,04-23,2013-04-23 20:25:00,100,7258
realmadrid,04-23,2013-04-23 20:26:00,101,6270
realmadrid,04-23,2013-04-23 20:27:00,102,6176
realmadrid,04-23,2013-04-23 20:28:00,103,6234
realmadrid,04-23,2013-04-23 20:29:00,104,4929
realmadrid,04-23,2013-04-23 20:30:00,105,5544
realmadrid,04-23,2013-04-23 20:31:00,106,5515
realmadrid,04-23,2013-04-23 20:32:00,107,5447
realmadrid,04-23,2013-04-23 20:33:00,108,5087
realmadrid,04-23,2013-04-23 20:34:00,109,6026
realmadrid,04-23,2013-04-23 20:35:00,110,7310
realmadrid,04-23,2013-04-23 20:36:00,111,7299
realmadrid,04-23,2013-04-23 20:37:00,112,7040
realmadrid,04-23,2013-04-23 20:38:00,113,6842
realmadrid,04-23,2013-04-23 20:39:00,114,6241
realmadrid,04-23,2013-04-23 20:40:00,115,5906
realmadrid,04-23,2013-04-23 20:41:00,116,5665
realmadrid,04-23,2013-04-23 20:42:00,117,5376
realmadrid,04-23,2013-04-23 20:43:00,118,5010
realmadrid,04-23,2013-04-23 20:44:00,119,5060
realmadrid,04-23,2013-04-23 20:45:00,120,4789
realmadrid,04-23,2013-04-23 20:46:00,121,4392
realmadrid,04-23,2013-04-23 20:47:00,122,4335
realmadrid,04-23,2013-04-23 20:48:00,123,4008
realmadrid,04-23,2013-04-23 20:49:00,124,3843
realmadrid,04-23,2013-04-23 20:50:00,125,3688
realmadrid,04-23,2013-04-23 20:51:00,126,3451
realmadrid,04-23,2013-04-23 20:52:00,127,3258
realmadrid,04-23,2013-04-23 20:53:00,128,3003
realmadrid,04-23,2013-04-23 20:54:00,129,2910
realmadrid,04-23,2013-04-23 20:55:00,130,2659
realmadrid,04-23,2013-04-23 20:56:00,131,3121
realmadrid,04-23,2013-04-23 20:57:00,132,3077
realmadrid,04-23,2013-04-23 20:58:00,133,2964
realmadrid,04-23,2013-04-23 20:59:00,134,2856
realmadrid,04-23,2013-04-23 21:00:00,135,2550
realmadrid,04-23,2013-04-23 21:01:00,136,2494
realmadrid,04-23,2013-04-23 21:02:00,137,2318
realmadrid,04-23,2013-04-23 21:03:00,138,2238
realmadrid,04-23,2013-04-23 21:04:00,139,2136
realmadrid,04-23,2013-04-23 21:05:00,140,2039
realmadrid,04-23,2013-04-23 21:06:00,141,1884
realmadrid,04-23,2013-04-23 21:07:00,142,1878
realmadrid,04-23,2013-04-23 21:08:00,143,1720
realmadrid,04-23,2013-04-23 21:09:00,144,1744
realmadrid,04-23,2013-04-23 21:10:00,145,1627
realmadrid,04-23,2013-04-23 21:11:00,146,1602
realmadrid,04-23,2013-04-23 21:12:00,147,1636
realmadrid,04-23,2013-04-23 21:13:00,148,1542
realmadrid,04-23,2013-04-23 21:14:00,149,1396
realmadrid,04-23,2013-04-23 21:15:00,150,1433
ucl,04-23,2013-04-23 18:15:00,-30,573
ucl,04-23,2013-04-23 18:16:00,-29,521
ucl,04-23,2013-04-23 18:17:00,-28,547
ucl,04-23,2013-04-23 18:18:00,-27,541
ucl,04-23,2013-04-23 18:19:00,-26,666
ucl,04-23,2013-04-23 18:20:00,-25,739
ucl,04-23,2013-04-23 18:21:00,-24,756
ucl,04-23,2013-04-23 18:22:00,-23,695
ucl,04-23,2013-04-23 18:23:00,-22,738
ucl,04-23,2013-04-23 18:24:00,-21,739
ucl,04-23,2013-04-23 18:25:00,-20,725
ucl,04-23,2013-04-23 18:26:00,-19,667
ucl,04-23,2013-04-23 18:27:00,-18,656
ucl,04-23,2013-04-23 18:28:00,-17,712
ucl,04-23,2013-04-23 18:29:00,-16,959
ucl,04-23,2013-04-23 18:30:00,-15,1225
ucl,04-23,2013-04-23 18:31:00,-14,1264
ucl,04-23,2013-04-23 18:32:00,-13,1120
ucl,04-23,2013-04-23 18:33:00,-12,1138
ucl,04-23,2013-04-23 18:34:00,-11,1185
ucl,04-23,2013-04-23 18:35:00,-10,1152
ucl,04-23,2013-04-23 18:36:00,-9,1086
ucl,04-23,2013-04-23 18:37:00,-8,1063
ucl,04-23,2013-04-23 18:38:00,-7,1216
ucl,04-23,2013-04-23 18:39:00,-6,1563
ucl,04-23,2013-04-23 18:40:00,-5,1511
ucl,04-23,2013-04-23 18:41:00,-4,1863
ucl,04-23,2013-04-23 18:42:00,-3,2460
ucl,04-23,2013-04-23 18:43:00,-2,2779
ucl,04-23,2013-04-23 18:44:00,-1,2357
ucl,04-23,2013-04-23 18:45:00,0,3244
ucl,04-23,2013-04-23 18:46:00,1,2304
ucl,04-23,2013-04-23 18:47:00,2,2047
ucl,04-23,2013-04-23 18:48:00,3,1750
ucl,04-23,2013-04-23 18:49:00,4,1270
ucl,04-23,2013-04-23 18:50:00,5,1231
ucl,04-23,2013-04-23 18:51:00,6,998
ucl,04-23,2013-04-23 18:52:00,7,798
ucl,04-23,2013-04-23 18:53:00,8,896
ucl,04-23,2013-04-23 18:54:00,9,978
ucl,04-23,2013-04-23 18:55:00,10,874
ucl,04-23,2013-04-23 18:56:00,11,767
ucl,04-23,2013-04-23 18:57:00,12,705
ucl,04-23,2013-04-23 18:58:00,13,656
ucl,04-23,2013-04-23 18:59:00,14,754
ucl,04-23,2013-04-23 19:00:00,15,882
ucl,04-23,2013-04-23 19:01:00,16,985
ucl,04-23,2013-04-23 19:02:00,17,1018
ucl,04-23,2013-04-23 19:03:00,18,953
ucl,04-23,2013-04-23 19:04:00,19,795
ucl,04-23,2013-04-23 19:05:00,20,669
ucl,04-23,2013-04-23 19:06:00,21,663
ucl,04-23,2013-04-23 19:07:00,22,610
ucl,04-23,2013-04-23 19:08:00,23,684
ucl,04-23,2013-04-23 19:09:00,24,1302
ucl,04-23,2013-04-23 19:10:00,25,3898
ucl,04-23,2013-04-23 19:11:00,26,2889
ucl,04-23,2013-04-23 19:12:00,27,1852
ucl,04-23,2013-04-23 19:13:00,28,1245
ucl,04-23,2013-04-23 19:14:00,29,1110
ucl,04-23,2013-04-23 19:15:00,30,961
ucl,04-23,2013-04-23 19:16:00,31,806
ucl,04-23,2013-04-23 19:17:00,32,996
ucl,04-23,2013-04-23 19:18:00,33,1192
ucl,04-23,2013-04-23 19:19:00,34,935
ucl,04-23,2013-04-23 19:20:00,35,863
ucl,04-23,2013-04-23 19:21:00,36,786
ucl,04-23,2013-04-23 19:22:00,37,1069
ucl,04-23,2013-04-23 19:23:00,38,1047
ucl,04-23,2013-04-23 19:24:00,39,1119
ucl,04-23,2013-04-23 19:25:00,40,986
ucl,04-23,2013-04-23 19:26:00,41,786
ucl,04-23,2013-04-23 19:27:00,42,787
ucl,04-23,2013-04-23 19:28:00,43,717
ucl,04-23,2013-04-23 19:29:00,44,709
ucl,04-23,2013-04-23 19:30:00,45,1359
ucl,04-23,2013-04-23 19:31:00,46,2158
ucl,04-23,2013-04-23 19:32:00,47,1719
ucl,04-23,2013-04-23 19:33:00,48,1583
ucl,04-23,2013-04-23 19:34:00,49,1332
ucl,04-23,2013-04-23 19:35:00,50,1118
ucl,04-23,2013-04-23 19:36:00,51,1024
ucl,04-23,2013-04-23 19:37:00,52,1056
ucl,04-23,2013-04-23 19:38:00,53,958
ucl,04-23,2013-04-23 19:39:00,54,971
ucl,04-23,2013-04-23 19:40:00,55,819
ucl,04-23,2013-04-23 19:41:00,56,847
ucl,04-23,2013-04-23 19:42:00,57,744
ucl,04-23,2013-04-23 19:43:00,58,700
ucl,04-23,2013-04-23 19:44:00,59,666
ucl,04-23,2013-04-23 19:45:00,60,876
ucl,04-23,2013-04-23 19:46:00,61,995
ucl,04-23,2013-04-23 19:47:00,62,729
ucl,04-23,2013-04-23 19:48:00,63,592
ucl,04-23,2013-04-23 19:49:00,64,1176
ucl,04-23,2013-04-23 19:50:00,65,3695
ucl,04-23,2013-04-23 19:51:00,66,2550
ucl,04-23,2013-04-23 19:52:00,67,1790
ucl,04-23,2013-04-23 19:53:00,68,1658
ucl,04-23,2013-04-23 19:54:00,69,1205
ucl,04-23,2013-04-23 19:55:00,70,1329
ucl,04-23,2013-04-23 19:56:00,71,1190
ucl,04-23,2013-04-23 19:57:00,72,1044
ucl,04-23,2013-04-23 19:58:00,73,1025
ucl,04-23,2013-04-23 19:59:00,74,917
ucl,04-23,2013-04-23 20:00:00,75,820
ucl,04-23,2013-04-23 20:01:00,76,819
ucl,04-23,2013-04-23 20:02:00,77,732
ucl,04-23,2013-04-23 20:03:00,78,706
ucl,04-23,2013-04-23 20:04:00,79,682
ucl,04-23,2013-04-23 20:05:00,80,637
ucl,04-23,2013-04-23 20:06:00,81,579
ucl,04-23,2013-04-23 20:07:00,82,578
ucl,04-23,2013-04-23 20:08:00,83,604
ucl,04-23,2013-04-23 20:09:00,84,547
ucl,04-23,2013-04-23 20:10:00,85,602
ucl,04-23,2013-04-23 20:11:00,86,810
ucl,04-23,2013-04-23 20:12:00,87,692
ucl,04-23,2013-04-23 20:13:00,88,3200
ucl,04-23,2013-04-23 20:14:00,89,4552
ucl,04-23,2013-04-23 20:15:00,90,3736
ucl,04-23,2013-04-23 20:16:00,91,2908
ucl,04-23,2013-04-23 20:17:00,92,2667
ucl,04-23,2013-04-23 20:18:00,93,1996
ucl,04-23,2013-04-23 20:19:00,94,1632
ucl,04-23,2013-04-23 20:20:00,95,1370
ucl,04-23,2013-04-23 20:21:00,96,1661
ucl,04-23,2013-04-23 20:22:00,97,5896
ucl,04-23,2013-04-23 20:23:00,98,6848
ucl,04-23,2013-04-23 20:24:00,99,4979
ucl,04-23,2013-04-23 20:25:00,100,4055
ucl,04-23,2013-04-23 20:26:00,101,2914
ucl,04-23,2013-04-23 20:27:00,102,2736
ucl,04-23,2013-04-23 20:28:00,103,2731
ucl,04-23,2013-04-23 20:29:00,104,2252
ucl,04-23,2013-04-23 20:30:00,105,2421
ucl,04-23,2013-04-23 20:31:00,106,2061
ucl,04-23,2013-04-23 20:32:00,107,2084
ucl,04-23,2013-04-23 20:33:00,108,2263
ucl,04-23,2013-04-23 20:34:00,109,4678
ucl,04-23,2013-04-23 20:35:00,110,5081
ucl,04-23,2013-04-23 20:36:00,111,4194
ucl,04-23,2013-04-23 20:37:00,112,3547
ucl,04-23,2013-04-23 20:38:00,113,2934
ucl,04-23,2013-04-23 20:39:00,114,2737
ucl,04-23,2013-04-23 20:40:00,115,2580
ucl,04-23,2013-04-23 20:41:00,116,2398
ucl,04-23,2013-04-23 20:42:00,117,2109
ucl,04-23,2013-04-23 20:43:00,118,1718
ucl,04-23,2013-04-23 20:44:00,119,1697
ucl,04-23,2013-04-23 20:45:00,120,1615
ucl,04-23,2013-04-23 20:46:00,121,1590
ucl,04-23,2013-04-23 20:47:00,122,1482
ucl,04-23,2013-04-23 20:48:00,123,1356
ucl,04-23,2013-04-23 20:49:00,124,1219
ucl,04-23,2013-04-23 20:50:00,125,1185
ucl,04-23,2013-04-23 20:51:00,126,1103
ucl,04-23,2013-04-23 20:52:00,127,1276
ucl,04-23,2013-04-23 20:53:00,128,1207
ucl,04-23,2013-04-23 20:54:00,129,1091
ucl,04-23,2013-04-23 20:55:00,130,1147
ucl,04-23,2013-04-23 20:56:00,131,1444
ucl,04-23,2013-04-23 20:57:00,132,1417
ucl,04-23,2013-04-23 20:58:00,133,1234
ucl,04-23,2013-04-23 20:59:00,134,1189
ucl,04-23,2013-04-23 21:00:00,135,1043
ucl,04-23,2013-04-23 21:01:00,136,981
ucl,04-23,2013-04-23 21:02:00,137,932
ucl,04-23,2013-04-23 21:03:00,138,837
ucl,04-23,2013-04-23 21:04:00,139,855
ucl,04-23,2013-04-23 21:05:00,140,760
ucl,04-23,2013-04-23 21:06:00,141,718
ucl,04-23,2013-04-23 21:07:00,142,724
ucl,04-23,2013-04-23 21:08:00,143,756
ucl,04-23,2013-04-23 21:09:00,144,718
ucl,04-23,2013-04-23 21:10:00,145,736
ucl,04-23,2013-04-23 21:11:00,146,683
ucl,04-23,2013-04-23 21:12:00,147,657
ucl,04-23,2013-04-23 21:13:00,148,640
ucl,04-23,2013-04-23 21:14:00,149,609
ucl,04-23,2013-04-23 21:15:00,150,589
barcelona,03-12,2013-03-12 19:15:00,-30,3426
barcelona,03-12,2013-03-12 19:16:00,-29,3554
barcelona,03-12,2013-03-12 19:17:00,-28,3574
barcelona,03-12,2013-03-12 19:18:00,-27,3500
barcelona,03-12,2013-03-12 19:19:00,-26,3641
barcelona,03-12,2013-03-12 19:20:00,-25,3531
barcelona,03-12,2013-03-12 19:21:00,-24,3610
barcelona,03-12,2013-03-12 19:22:00,-23,3598
barcelona,03-12,2013-03-12 19:23:00,-22,3743
barcelona,03-12,2013-03-12 19:24:00,-21,3841
barcelona,03-12,2013-03-12 19:25:00,-20,3927
barcelona,03-12,2013-03-12 19:26:00,-19,4276
barcelona,03-12,2013-03-12 19:27:00,-18,4199
barcelona,03-12,2013-03-12 19:28:00,-17,4321
barcelona,03-12,2013-03-12 19:29:00,-16,4498
barcelona,03-12,2013-03-12 19:30:00,-15,5116
barcelona,03-12,2013-03-12 19:31:00,-14,5425
barcelona,03-12,2013-03-12 19:32:00,-13,5564
barcelona,03-12,2013-03-12 19:33:00,-12,5880
barcelona,03-12,2013-03-12 19:34:00,-11,5896
barcelona,03-12,2013-03-12 19:35:00,-10,5944
barcelona,03-12,2013-03-12 19:36:00,-9,5814
barcelona,03-12,2013-03-12 19:37:00,-8,6058
barcelona,03-12,2013-03-12 19:38:00,-7,6337
barcelona,03-12,2013-03-12 19:39:00,-6,6943
barcelona,03-12,2013-03-12 19:40:00,-5,7735
barcelona,03-12,2013-03-12 19:41:00,-4,9843
barcelona,03-12,2013-03-12 19:42:00,-3,10387
barcelona,03-12,2013-03-12 19:43:00,-2,11092
barcelona,03-12,2013-03-12 19:44:00,-1,11509
barcelona,03-12,2013-03-12 19:45:00,0,14528
barcelona,03-12,2013-03-12 19:46:00,1,11120
barcelona,03-12,2013-03-12 19:47:00,2,9167
barcelona,03-12,2013-03-12 19:48:00,3,8496
barcelona,03-12,2013-03-12 19:49:00,4,7627
barcelona,03-12,2013-03-12 19:50:00,5,23333
barcelona,03-12,2013-03-12 19:51:00,6,25264
barcelona,03-12,2013-03-12 19:52:00,7,16607
barcelona,03-12,2013-03-12 19:53:00,8,12406
barcelona,03-12,2013-03-12 19:54:00,9,10507
barcelona,03-12,2013-03-12 19:55:00,10,8905
barcelona,03-12,2013-03-12 19:56:00,11,8659
barcelona,03-12,2013-03-12 19:57:00,12,9180
barcelona,03-12,2013-03-12 19:58:00,13,15038
barcelona,03-12,2013-03-12 19:59:00,14,11037
barcelona,03-12,2013-03-12 20:00:00,15,8712
barcelona,03-12,2013-03-12 20:01:00,16,9783
barcelona,03-12,2013-03-12 20:02:00,17,10164
barcelona,03-12,2013-03-12 20:03:00,18,10842
barcelona,03-12,2013-03-12 20:04:00,19,10026
barcelona,03-12,2013-03-12 20:05:00,20,8869
barcelona,03-12,2013-03-12 20:06:00,21,7008
barcelona,03-12,2013-03-12 20:07:00,22,7436
barcelona,03-12,2013-03-12 20:08:00,23,6651
barcelona,03-12,2013-03-12 20:09:00,24,6062
barcelona,03-12,2013-03-12 20:10:00,25,6337
barcelona,03-12,2013-03-12 20:11:00,26,5501
barcelona,03-12,2013-03-12 20:12:00,27,4979
barcelona,03-12,2013-03-12 20:13:00,28,5099
barcelona,03-12,2013-03-12 20:14:00,29,4731
barcelona,03-12,2013-03-12 20:15:00,30,4411
barcelona,03-12,2013-03-12 20:16:00,31,4658
barcelona,03-12,2013-03-12 20:17:00,32,4492
barcelona,03-12,2013-03-12 20:18:00,33,4166
barcelona,03-12,2013-03-12 20:19:00,34,4727
barcelona,03-12,2013-03-12 20:20:00,35,5797
barcelona,03-12,2013-03-12 20:21:00,36,4742
barcelona,03-12,2013-03-12 20:22:00,37,4374
barcelona,03-12,2013-03-12 20:23:00,38,9225
barcelona,03-12,2013-03-12 20:24:00,39,20015
barcelona,03-12,2013-03-12 20:25:00,40,30035
barcelona,03-12,2013-03-12 20:26:00,41,25010
barcelona,03-12,2013-03-12 20:27:00,42,19399
barcelona,03-12,2013-03-12 20:28:00,43,15962
barcelona,03-12,2013-03-12 20:29:00,44,11973
barcelona,03-12,2013-03-12 20:30:00,45,10911
barcelona,03-12,2013-03-12 20:31:00,46,13406
barcelona,03-12,2013-03-12 20:32:00,47,19289
barcelona,03-12,2013-03-12 20:33:00,48,17209
barcelona,03-12,2013-03-12 20:34:00,49,15589
barcelona,03-12,2013-03-12 20:35:00,50,14266
barcelona,03-12,2013-03-12 20:36:00,51,12364
barcelona,03-12,2013-03-12 20:37:00,52,11728
barcelona,03-12,2013-03-12 20:38:00,53,11025
barcelona,03-12,2013-03-12 20:39:00,54,10353
barcelona,03-12,2013-03-12 20:40:00,55,9495
barcelona,03-12,2013-03-12 20:41:00,56,9473
barcelona,03-12,2013-03-12 20:42:00,57,9413
barcelona,03-12,2013-03-12 20:43:00,58,8793
barcelona,03-12,2013-03-12 20:44:00,59,8696
barcelona,03-12,2013-03-12 20:45:00,60,9260
barcelona,03-12,2013-03-12 20:46:00,61,10459
barcelona,03-12,2013-03-12 20:47:00,62,8756
barcelona,03-12,2013-03-12 20:48:00,63,6851
barcelona,03-12,2013-03-12 20:49:00,64,6452
barcelona,03-12,2013-03-12 20:50:00,65,5549
barcelona,03-12,2013-03-12 20:51:00,66,5197
barcelona,03-12,2013-03-12 20:52:00,67,4958
barcelona,03-12,2013-03-12 20:53:00,68,4767
barcelona,03-12,2013-03-12 20:54:00,69,4345
barcelona,03-12,2013-03-12 20:55:00,70,4097
barcelona,03-12,2013-03-12 20:56:00,71,31356
barcelona,03-12,2013-03-12 20:57:00,72,37944
barcelona,03-12,2013-03-12 20:58:00,73,26299
barcelona,03-12,2013-03-12 20:59:00,74,20524
barcelona,03-12,2013-03-12 21:00:00,75,17906
barcelona,03-12,2013-03-12 21:01:00,76,16537
barcelona,03-12,2013-03-12 21:02:00,77,13271
barcelona,03-12,2013-03-12 21:03:00,78,12387
barcelona,03-12,2013-03-12 21:04:00,79,11471
barcelona,03-12,2013-03-12 21:05:00,80,10580
barcelona,03-12,2013-03-12 21:06:00,81,9521
barcelona,03-12,2013-03-12 21:07:00,82,8548
barcelona,03-12,2013-03-12 21:08:00,83,8310
barcelona,03-12,2013-03-12 21:09:00,84,9780
barcelona,03-12,2013-03-12 21:10:00,85,8741
barcelona,03-12,2013-03-12 21:11:00,86,6928
barcelona,03-12,2013-03-12 21:12:00,87,7548
barcelona,03-12,2013-03-12 21:13:00,88,7061
barcelona,03-12,2013-03-12 21:14:00,89,7137
barcelona,03-12,2013-03-12 21:15:00,90,6708
barcelona,03-12,2013-03-12 21:16:00,91,7333
barcelona,03-12,2013-03-12 21:17:00,92,6762
